BT1,"Siloso Point","1.256891","103.811704"
BT2,"Costa Sands Resort","1.255907","103.812849"
BT3,"Siloso Beach Resort","1.254299","103.814696"
BT4,"Siloso Beach","1.252993","103.815809"
BT5,"Beach Station","1.251342","103.817805"
